PPDB Ref no,Pesticide,Chemical Name (CAS),CAS RN,Plant,Scientific name,Study location,Matrix,IN or ON matrix,Field or Undercover,Min (days),Max (days),Mean (days),SMILES
653,Triazophos,"O,O-diethyl O-(1-phenyl-1H-1,2,4-triazol-3-yl) phosphorothioate",24017-47-8,Pepper,Capsicum annuum L.,India,Fruit,I,F,10.03,10.03,10.03,CCO[P](=S)(OCC)Oc1ncn(n1)c2ccccc2
653,Triazophos,"O,O-diethyl O-(1-phenyl-1H-1,2,4-triazol-3-yl) phosphorothioate",24017-47-8,Pepper,Capsicum annuum L.,India,Fruit,O,F,2.14,2.31,2.23,CCO[P](=S)(OCC)Oc1ncn(n1)c2ccccc2
653,Triazophos,"O,O-diethyl O-(1-phenyl-1H-1,2,4-triazol-3-yl) phosphorothioate",24017-47-8,Tomato,Lycopersicon esculentum Mill.,India,Fruit,I,F,10.9,11.9,11.4,CCO[P](=S)(OCC)Oc1ncn(n1)c2ccccc2
653,Triazophos,"O,O-diethyl O-(1-phenyl-1H-1,2,4-triazol-3-yl) phosphorothioate",24017-47-8,Wheat,Triticum aestivum L.,China,Grain + leaves+ stem,I,F,4.86,5.59,5.23,CCO[P](=S)(OCC)Oc1ncn(n1)c2ccccc2
656,Tribufos,"S,S,S-tributyl phosphorotrithioate",78-48-8,Cotton,Gossypium hirsutum L.,*,Leaves,O,F,2.37,19.8,4.59,CCCCS[P](=O)(SCCCC)SCCCC
657,Trichlorfon,"dimethyl (2,2,2-trichloro-1-hydroxyethyl)phosphonate",52-68-6,Banana,Musa spp.,Canary Islands,Fruit,I,F,5.3,5.3,5.3,CO[P](=O)(OC)C(O)C(Cl)(Cl)Cl
657,Trichlorfon,"dimethyl (2,2,2-trichloro-1-hydroxyethyl)phosphonate",52-68-6,Banana,Musa spp.,Canary isalnds,Fruit,I,U,6.7,6.7,6.7,CO[P](=O)(OC)C(O)C(Cl)(Cl)Cl
657,Trichlorfon,"dimethyl (2,2,2-trichloro-1-hydroxyethyl)phosphonate",52-68-6,Bermuda grass (coastal),Cynodon dactylon,"TX, USA",Leaves,I,F,4.6,4.6,4.6,CO[P](=O)(OC)C(O)C(Cl)(Cl)Cl
657,Trichlorfon,"dimethyl (2,2,2-trichloro-1-hydroxyethyl)phosphonate",52-68-6,Cabbage,Brassica oleracea capitata,China,Leaves,I,F,1.4,2.2,1.8,CO[P](=O)(OC)C(O)C(Cl)(Cl)Cl
657,Trichlofon,"dimethyl (2,2,2-trichloro-1-hydroxyethyl)phosphonate",52-68-6,Creeping bentgrass,Agrostis stolonifera,"CA, USA",Blades,I,F,1.0,6.0,3.5,CO[P](=O)(OC)C(O)C(Cl)(Cl)Cl
657,Trichlorfon,"dimethyl (2,2,2-trichloro-1-hydroxyethyl)phosphonate",52-68-6,Douglas fir,Pseudotsuga menziesii,"CO, USA",Leaves,I,F,2.7,2.7,2.7,CO[P](=O)(OC)C(O)C(Cl)(Cl)Cl
657,Trichlorfon,"dimethyl (2,2,2-trichloro-1-hydroxyethyl)phosphonate",52-68-6,Grass,*,"CO, USA",Leaves,I,F,2.6,2.6,2.6,CO[P](=O)(OC)C(O)C(Cl)(Cl)Cl
657,Trichlorfon,"dimethyl (2,2,2-trichloro-1-hydroxyethyl)phosphonate",52-68-6,Guava,Psidium guajava,Pakistan,Fruit,O,F,1.7,2.0,1.85,CO[P](=O)(OC)C(O)C(Cl)(Cl)Cl
657,Trichlorfon,"dimethyl (2,2,2-trichloro-1-hydroxyethyl)phosphonate",52-68-6,Lemon,Citrus x limon,*,Leaves,I,F,2.6,3.3,2.95,CO[P](=O)(OC)C(O)C(Cl)(Cl)Cl
657,Trichlorfon,"dimethyl (2,2,2-trichloro-1-hydroxyethyl)phosphonate",52-68-6,Peach,Prunus persica,Pakistan,Fruit,O,F,4.85,5.47,5.16,CO[P](=O)(OC)C(O)C(Cl)(Cl)Cl
657,Trichlorfon,"dimethyl (2,2,2-trichloro-1-hydroxyethyl)phosphonate",52-68-6,Persimmon,Diospyros kaki L. var. Rojo Brillante,Spain,Fruit,I,F,7.1,7.1,7.1,CO[P](=O)(OC)C(O)C(Cl)(Cl)Cl
657,Trichlorfon,"dimethyl (2,2,2-trichloro-1-hydroxyethyl)phosphonate",52-68-6,Tea,Camellia sinensis L.,China,Leaves,O,F,0.34,0.34,0.34,CO[P](=O)(OC)C(O)C(Cl)(Cl)Cl
657,Trichlofon,"dimethyl (2,2,2-trichloro-1-hydroxyethyl)phosphonate",52-68-6,Willow,Salix spp.,"CO, USA",Leaves,I,F,1.6,1.6,1.6,CO[P](=O)(OC)C(O)C(Cl)(Cl)Cl
659,Triclopyr,"((3,5,6-trichloro-2-pyridinyl)oxy)acetic acid",55335-06-3,Sugar maple,Acersaccharum Marsh,Canada,Leaves,I,F,4.0,4.0,4.0,OC(=O)COc1nc(Cl)c(Cl)cc1Cl
659,Triclopyr,"((3,5,6-trichloro-2-pyridinyl)oxy)acetic acid",55335-06-3,Turfgrass,"Mix of Poa pratensis, Lolium perenne & Festuca spp.",USA,Blades,1,X (compost) ,17.77,17.77,17.77,OC(=O)COc1nc(Cl)c(Cl)cc1Cl
660,Tricyclazole,"5-methyl-1,2,4-triazolo(3,4-b)benzothiazole",41814-78-2,Rice,Oryza sativa,China,Whole plant,I,F,7.67,7.7,7.69,Cc1cccc2sc3nncn3c12
660,Tricyclazole,"5-methyl-1,2,4-triazolo(3,4-b)benzothiazole",41814-78-2,Rice,Oryza sativa,China,Leaves,I,F,14.0,14.0,14.0,Cc1cccc2sc3nncn3c12
664,Trifloxystrobin,methyl (alphaE)-alpha-(methoxyimino)-2-(((((1E)-1-(3-(trifluoromethyl)phenyl)ethylidene)amino)oxy)methyl)benzeneacetate,141517-21-7,Ginseng,Panax ginseng,China,Root,O,F,4.59,5.46,5.03,CO\N=C(C(=O)OC)\c1ccccc1CO\N=C(/C)c2cccc(c2)C(F)(F)F
664,Trifloxystrobin,methyl (alphaE)-alpha-(methoxyimino)-2-(((((1E)-1-(3-(trifluoromethyl)phenyl)ethylidene)amino)oxy)methyl)benzeneacetate,141517-21-7,Ginseng,Panax ginseng,China,Stem,O,F,6.54,7.53,7.04,CO\N=C(C(=O)OC)\c1ccccc1CO\N=C(/C)c2cccc(c2)C(F)(F)F
664,Trifloxystrobin,methyl (alphaE)-alpha-(methoxyimino)-2-(((((1E)-1-(3-(trifluoromethyl)phenyl)ethylidene)amino)oxy)methyl)benzeneacetate,141517-21-7,Ginseng,Panax ginseng,China,Leaves,O,F,5.14,7.27,6.21,CO\N=C(C(=O)OC)\c1ccccc1CO\N=C(/C)c2cccc(c2)C(F)(F)F
664,Trifloxystrobin,methyl (alphaE)-alpha-(methoxyimino)-2-(((((1E)-1-(3-(trifluoromethyl)phenyl)ethylidene)amino)oxy)methyl)benzeneacetate,141517-21-7,Grape,Vitis vinifera,Italy,Fruit,I,F,6.4,6.4,6.4,CO\N=C(C(=O)OC)\c1ccccc1CO\N=C(/C)c2cccc(c2)C(F)(F)F
664,Trifloxystrobin,methyl (alphaE)-alpha-(methoxyimino)-2-(((((1E)-1-(3-(trifluoromethyl)phenyl)ethylidene)amino)oxy)methyl)benzeneacetate,141517-21-7,Grape,Vitis vinifera,Poland,Fruit,I,F,11.95,11.95,11.95,CO\N=C(C(=O)OC)\c1ccccc1CO\N=C(/C)c2cccc(c2)C(F)(F)F
664,Trifloxystrobin,methyl (alphaE)-alpha-(methoxyimino)-2-(((((1E)-1-(3-(trifluoromethyl)phenyl)ethylidene)amino)oxy)methyl)benzeneacetate,141517-21-7,Mango,Mangifera indica,China,Fruit,I,F,9.0,9.0,9.0,CO\N=C(C(=O)OC)\c1ccccc1CO\N=C(/C)c2cccc(c2)C(F)(F)F
664,Trifloxystrobin,methyl (alphaE)-alpha-(methoxyimino)-2-(((((1E)-1-(3-(trifluoromethyl)phenyl)ethylidene)amino)oxy)methyl)benzeneacetate,141517-21-7,Pepper (chilli),Capsicum annuum L.,India,Fruit,O,F,1.58,1.81,1.7,CO\N=C(C(=O)OC)\c1ccccc1CO\N=C(/C)c2cccc(c2)C(F)(F)F
666,Triflumuron,2-chloro-N-(((4-(trifluoromethoxy)phenyl)amino)carbonyl)benzamide,64628-44-0,Pear,Pyrus communis var. Kristalli,Greece,Fruit,I,F,32.0,46.0,39.0,FC(F)(F)Oc1ccc(NC(=O)NC(=O)c2ccccc2Cl)cc1
666,Triflumuron,2-chloro-N-(((4-(trifluoromethoxy)phenyl)amino)carbonyl)benzamide,64628-44-0,Pear,Pyrus communis var. Kristalli,Greece,Fruit,I,X (cold storage),70.0,84.0,77.0,FC(F)(F)Oc1ccc(NC(=O)NC(=O)c2ccccc2Cl)cc1
666,Triflumuron,2-chloro-N-(((4-(trifluoromethoxy)phenyl)amino)carbonyl)benzamide,64628-44-0,Pepper,Capsicum annuum L.,Spain,Fruit,I,U,2.06,7.22,4.64,FC(F)(F)Oc1ccc(NC(=O)NC(=O)c2ccccc2Cl)cc1
666,Triflumuron,2-chloro-N-(((4-(trifluoromethoxy)phenyl)amino)carbonyl)benzamide,64628-44-0,Zucchini,Cucurbita pepo cylindrica,Spain,Fruit,I,U,2.96,2.96,2.96,FC(F)(F)Oc1ccc(NC(=O)NC(=O)c2ccccc2Cl)cc1
667,Trifluralin,"2,6-dinitro-N,N-dipropyl-4-(trifluoromethyl)benzenamine",1582-09-8,Carrot,Daucus carota subsp. Sativus var. Imperator,Canada,Root,I,F,9.37,10.05,9.71,CCCN(CCC)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O
667,Trifluralin,"2,6-dinitro-N,N-dipropyl-4-(trifluoromethyl)benzenamine",1582-09-8,Grape,Vitis vinifera,Australia,Fruit,I,F,0.66,0.97,0.82,CCCN(CCC)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O
667,Trifluralin,"2,6-dinitro-N,N-dipropyl-4-(trifluoromethyl)benzenamine",1582-09-8,Ryegrass,Lolium multiflorum L.,China,Whole plant,I,F,1.29,1.56,1.43,CCCN(CCC)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O
669,Triforine,"N,N'-(1,4-piperazinediylbis(2,2,2-trichloroethylidene))bis(formamide)",26644-46-2,Barley,Hordeum vulgare,Germany,Straw,I,F,9.0,10.0,6.0,ClC(Cl)(Cl)C(NC=O)N1CCN(CC1)C(NC=O)C(Cl)(Cl)Cl
669,Triforine,"N,N'-(1,4-piperazinediylbis(2,2,2-trichloroethylidene))bis(formamide)",26644-46-2,Cucumber,Cucumis sativus,*,Leaves,I,*,2.0,3.0,2.5,ClC(Cl)(Cl)C(NC=O)N1CCN(CC1)C(NC=O)C(Cl)(Cl)Cl
669,Triforine,"N,N'-(1,4-piperazinediylbis(2,2,2-trichloroethylidene))bis(formamide)",26644-46-2,Cucumber,Cucumis sativus,*,Fruit,I,*,6.0,6.0,6.0,ClC(Cl)(Cl)C(NC=O)N1CCN(CC1)C(NC=O)C(Cl)(Cl)Cl
675,Uniconazole,"(betaE)-beta-((4-chlorophenyl)methylene)-alpha-(1,1-dimethylethyl)-1H-1,2,4-triazole-1-ethanol",83657-17-4,Wheat,Triticum aestivum L.,China,Whole plant,I,F,3.8,4.4,4.1,CC(C)(C)[C@H](O)\C(=C/c1ccc(Cl)cc1)n2cncn2
680,Vinclozolin,"3-(3,5-dichlorophenyl)-5-ethenyl-5-methyl-2,4-oxazolidinedione ",50471-44-8,Grape,Vitis vinifera L. var. Moscato Bianco,Italy,Fruit,O,F,3.6,4.6,3.9,CC1(OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2)C=C
680,Vinclozolin,"3-(3,5-dichlorophenyl)-5-ethenyl-5-methyl-2,4-oxazolidinedione ",50471-44-8,Grape,Vitis vinifera L. var. Pinot Bianco,Italy,Fruit,O,F,2.1,3.7,2.67,CC1(OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2)C=C
680,Vinclozolin,"3-(3,5-dichlorophenyl)-5-ethenyl-5-methyl-2,4-oxazolidinedione ",50471-44-8,Grape,Vitis vinifera L. var. Malvasia di Candia,Italy,Fruit,O,F,2.2,3.6,2.7,CC1(OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2)C=C
680,Vinclozolin,"3-(3,5-dichlorophenyl)-5-ethenyl-5-methyl-2,4-oxazolidinedione ",50471-44-8,Grape,Vitis vinifera L. var. Sangiovese,Italy,Fruit,O,F,1.2,1.8,1.5,CC1(OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2)C=C
